engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
hf_koala-13B-HF,19,50.4755,rewards mean,0.67975,meta-cognitive sensitivity,0.7849999999999999,confidence mean,0.525,mean accuracy,0.535546875,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,0,48.73075,rewards mean,0.4444444444444444,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.4444444444444444,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,1,50.159,rewards mean,0.3,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.3,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,2,50.60525,rewards mean,0.3,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.3,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,3,49.512375,rewards mean,0.6666666666666666,meta-cognitive sensitivity,0.0,confidence mean,0.4875,mean accuracy,0.6666666666666666,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,4,49.885625000000005,rewards mean,0.3333333333333333,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.3333333333333333,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,5,51.276125,rewards mean,0.2222222222222222,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.2222222222222222,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,6,49.892,rewards mean,0.5454545454545454,meta-cognitive sensitivity,0.0,confidence mean,0.5375,mean accuracy,0.5454545454545454,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,7,49.081375,rewards mean,0.3333333333333333,meta-cognitive sensitivity,0.0,confidence mean,0.425,mean accuracy,0.3333333333333333,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,8,49.122125,rewards mean,0.4444444444444444,meta-cognitive sensitivity,0.0,confidence mean,0.4125,mean accuracy,0.4444444444444444,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,9,51.212125,rewards mean,0.5,meta-cognitive sensitivity,0.0,confidence mean,0.6,mean accuracy,0.5,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,10,49.253125,rewards mean,0.25,meta-cognitive sensitivity,0.0,confidence mean,0.4125,mean accuracy,0.25,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,11,50.21962499999999,rewards mean,0.5555555555555556,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.5555555555555556,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,12,50.047125,rewards mean,0.4,meta-cognitive sensitivity,0.0,confidence mean,0.575,mean accuracy,0.4,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,13,50.17625,rewards mean,0.4166666666666667,meta-cognitive sensitivity,0.0,confidence mean,0.5625,mean accuracy,0.4166666666666667,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,14,50.134375,rewards mean,0.5555555555555556,meta-cognitive sensitivity,0.0,confidence mean,0.45,mean accuracy,0.5555555555555556,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,15,47.92025,rewards mean,0.6,meta-cognitive sensitivity,0.0,confidence mean,0.375,mean accuracy,0.6,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,16,49.604375000000005,rewards mean,0.2,meta-cognitive sensitivity,0.0,confidence mean,0.5,mean accuracy,0.2,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,17,51.32537500000001,rewards mean,0.3333333333333333,meta-cognitive sensitivity,0.0,confidence mean,0.5875,mean accuracy,0.3333333333333333,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,18,50.8035,rewards mean,0.4166666666666667,meta-cognitive sensitivity,0.0,confidence mean,0.475,mean accuracy,0.4166666666666667,adjusted qsr
hf_Llama-2-7b-longlora-100k-ft,19,54.0515,rewards mean,0.2,meta-cognitive sensitivity,0.0,confidence mean,0.525,mean accuracy,0.2,adjusted qsr
hf_LongAlpaca-7B,0,50.715,rewards mean,0.6675625,meta-cognitive sensitivity,0.7699999999999999,confidence mean,0.5125,mean accuracy,0.6837962962962962,adjusted qsr
hf_LongAlpaca-7B,1,51.18175,rewards mean,0.6858324999999998,meta-cognitive sensitivity,0.8510000000000002,confidence mean,0.575,mean accuracy,0.70572,adjusted qsr
hf_LongAlpaca-7B,2,51.847,rewards mean,0.6525350000000001,meta-cognitive sensitivity,0.8109999999999999,confidence mean,0.5125,mean accuracy,0.5539081632653062,adjusted qsr
hf_LongAlpaca-7B,3,53.945875,rewards mean,0.71903125,meta-cognitive sensitivity,0.8181249999999999,confidence mean,0.6125,mean accuracy,0.736111111111111,adjusted qsr
hf_LongAlpaca-7B,4,47.864,rewards mean,0.6513687499999999,meta-cognitive sensitivity,0.739875,confidence mean,0.45,mean accuracy,0.6521938775510204,adjusted qsr
hf_LongAlpaca-7B,5,47.333125,rewards mean,0.5708274999999999,meta-cognitive sensitivity,0.79875,confidence mean,0.3875,mean accuracy,0.6122654320987654,adjusted qsr
hf_LongAlpaca-7B,6,50.623000000000005,rewards mean,0.718155,meta-cognitive sensitivity,0.79825,confidence mean,0.6125,mean accuracy,0.7253024691358025,adjusted qsr
hf_LongAlpaca-7B,7,52.655125,rewards mean,0.7281249999999998,meta-cognitive sensitivity,0.8637499999999999,confidence mean,0.65,mean accuracy,0.7147959183673469,adjusted qsr
hf_LongAlpaca-7B,8,50.116625,rewards mean,0.5966250000000001,meta-cognitive sensitivity,0.8699999999999999,confidence mean,0.5,mean accuracy,0.5851851851851853,adjusted qsr
hf_LongAlpaca-7B,9,51.25725,rewards mean,0.69806125,meta-cognitive sensitivity,0.8426250000000002,confidence mean,0.575,mean accuracy,0.7333271604938271,adjusted qsr
hf_LongAlpaca-7B,10,49.9295,rewards mean,0.6624025,meta-cognitive sensitivity,0.8045,confidence mean,0.5,mean accuracy,0.7158094618055555,adjusted qsr
hf_LongAlpaca-7B,11,48.502750000000006,rewards mean,0.6800925,meta-cognitive sensitivity,0.78325,confidence mean,0.525,mean accuracy,0.7035432098765433,adjusted qsr
hf_LongAlpaca-7B,12,51.461875,rewards mean,0.689875,meta-cognitive sensitivity,0.7999999999999999,confidence mean,0.575,mean accuracy,0.6895061728395062,adjusted qsr
hf_LongAlpaca-7B,13,48.760625,rewards mean,0.5778125,meta-cognitive sensitivity,0.8262499999999999,confidence mean,0.4,mean accuracy,0.6206790123456789,adjusted qsr
hf_LongAlpaca-7B,14,50.920125,rewards mean,0.5710312500000001,meta-cognitive sensitivity,0.8993749999999998,confidence mean,0.5,mean accuracy,0.46484375,adjusted qsr
hf_LongAlpaca-7B,15,49.136125,rewards mean,0.5979574999999999,meta-cognitive sensitivity,0.796,confidence mean,0.4125,mean accuracy,0.6513024691358025,adjusted qsr
hf_LongAlpaca-7B,16,51.803625,rewards mean,0.6831562499999999,meta-cognitive sensitivity,0.8431249999999999,confidence mean,0.5875,mean accuracy,0.690432098765432,adjusted qsr
hf_LongAlpaca-7B,17,50.189125,rewards mean,0.6610099999999999,meta-cognitive sensitivity,0.7699999999999999,confidence mean,0.4875,mean accuracy,0.710388888888889,adjusted qsr
hf_LongAlpaca-7B,18,50.903125,rewards mean,0.68064375,meta-cognitive sensitivity,0.811125,confidence mean,0.55,mean accuracy,0.7169897959183673,adjusted qsr
hf_LongAlpaca-7B,19,48.4845,rewards mean,0.64525,meta-cognitive sensitivity,0.7775000000000001,confidence mean,0.4375,mean accuracy,0.7162037037037037,adjusted qsr
hf_mpt-30b,0,50.4345,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,1,49.245625,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.475,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,2,49.598,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.525,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,3,51.52374999999999,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5625,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,4,49.232875,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5625,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,5,49.972750000000005,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,6,49.71725,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.525,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,7,49.579,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,8,51.78275,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.525,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,9,50.26975,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.475,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,10,49.362875,rewards mean,0.75312375,meta-cognitive sensitivity,0.506125,confidence mean,0.4625,mean accuracy,0.55,adjusted qsr
hf_mpt-30b,11,50.88,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,12,50.63425,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,13,51.2315,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,14,49.574,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,15,53.02637500000001,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.6125,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,16,51.358125,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_mpt-30b,17,48.543875,rewards mean,0.5799999999999998,meta-cognitive sensitivity,0.8500000000000002,confidence mean,0.425,mean accuracy,0.5,adjusted qsr
hf_mpt-30b,18,48.99,rewards mean,0.6472499999999999,meta-cognitive sensitivity,0.7924999999999999,confidence mean,0.4875,mean accuracy,0.4625,adjusted qsr
hf_mpt-30b,19,48.474125,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
claude-1,3,50.8265,rewards mean,0.7624375,meta-cognitive sensitivity,0.7175,confidence mean,0.6125,mean accuracy,0.7064999999999999,adjusted qsr
random,0,47.145625,rewards mean,0.6308199999999999,meta-cognitive sensitivity,0.5469999999999999,confidence mean,0.375,mean accuracy,0.6265410245730945,adjusted qsr
random,1,50.906375,rewards mean,0.6404,meta-cognitive sensitivity,0.5035000000000001,confidence mean,0.55,mean accuracy,0.6290914127423822,adjusted qsr
random,2,46.746500000000005,rewards mean,0.65181875,meta-cognitive sensitivity,0.514375,confidence mean,0.4625,mean accuracy,0.6481791441066223,adjusted qsr
random,3,48.634125,rewards mean,0.6419575,meta-cognitive sensitivity,0.507,confidence mean,0.4625,mean accuracy,0.6379763640149937,adjusted qsr
random,4,48.071375,rewards mean,0.6838325000000001,meta-cognitive sensitivity,0.4640000000000001,confidence mean,0.4125,mean accuracy,0.6807970637234486,adjusted qsr
random,5,48.652125,rewards mean,0.6956375,meta-cognitive sensitivity,0.4959999999999999,confidence mean,0.4625,mean accuracy,0.6908319162503986,adjusted qsr
random,6,50.837875,rewards mean,0.6452924999999999,meta-cognitive sensitivity,0.536,confidence mean,0.5125,mean accuracy,0.6241141975308642,adjusted qsr
random,7,52.098,rewards mean,0.67337875,meta-cognitive sensitivity,0.497375,confidence mean,0.5375,mean accuracy,0.6699669408579758,adjusted qsr
random,8,47.84075,rewards mean,0.6763887499999999,meta-cognitive sensitivity,0.525625,confidence mean,0.425,mean accuracy,0.6719251844618055,adjusted qsr
random,9,50.421375,rewards mean,0.68662,meta-cognitive sensitivity,0.4335,confidence mean,0.525,mean accuracy,0.6748674409796743,adjusted qsr
random,10,48.570375,rewards mean,0.6615362499999999,meta-cognitive sensitivity,0.512375,confidence mean,0.425,mean accuracy,0.651813793502139,adjusted qsr
random,11,49.9585,rewards mean,0.65986125,meta-cognitive sensitivity,0.502625,confidence mean,0.5125,mean accuracy,0.6562669200333194,adjusted qsr
random,12,49.521625,rewards mean,0.6620649999999999,meta-cognitive sensitivity,0.499,confidence mean,0.4375,mean accuracy,0.658600583090379,adjusted qsr
random,13,49.105875000000005,rewards mean,0.65771,meta-cognitive sensitivity,0.45875,confidence mean,0.3875,mean accuracy,0.6515397491763205,adjusted qsr
random,14,50.382375,rewards mean,0.7324674999999999,meta-cognitive sensitivity,0.50975,confidence mean,0.5125,mean accuracy,0.7294252843022637,adjusted qsr
random,15,48.429875,rewards mean,0.6635537499999999,meta-cognitive sensitivity,0.549375,confidence mean,0.5,mean accuracy,0.6532608080579447,adjusted qsr
random,16,52.405,rewards mean,0.64400125,meta-cognitive sensitivity,0.4911249999999999,confidence mean,0.5875,mean accuracy,0.6381442599826389,adjusted qsr
random,17,51.4495,rewards mean,0.6303525,meta-cognitive sensitivity,0.5247499999999999,confidence mean,0.6,mean accuracy,0.6263874427321949,adjusted qsr
random,18,50.975125,rewards mean,0.63239,meta-cognitive sensitivity,0.5145000000000001,confidence mean,0.575,mean accuracy,0.6236979166666666,adjusted qsr
random,19,50.224375,rewards mean,0.66239625,meta-cognitive sensitivity,0.5226249999999999,confidence mean,0.4625,mean accuracy,0.6567857530381944,adjusted qsr
random,20,48.437,rewards mean,0.6182525,meta-cognitive sensitivity,0.4885,confidence mean,0.5,mean accuracy,0.6089219835069446,adjusted qsr
random,21,51.341750000000005,rewards mean,0.68781125,meta-cognitive sensitivity,0.5526249999999999,confidence mean,0.5375,mean accuracy,0.6829046657455627,adjusted qsr
random,22,49.1235,rewards mean,0.6275262500000001,meta-cognitive sensitivity,0.5503750000000001,confidence mean,0.4,mean accuracy,0.6217105263157894,adjusted qsr
random,23,50.772,rewards mean,0.66614125,meta-cognitive sensitivity,0.476125,confidence mean,0.4625,mean accuracy,0.6558808864265927,adjusted qsr
random,24,49.812,rewards mean,0.6224399999999999,meta-cognitive sensitivity,0.5485,confidence mean,0.4375,mean accuracy,0.6173703369114678,adjusted qsr
random,25,50.099625,rewards mean,0.70077375,meta-cognitive sensitivity,0.437375,confidence mean,0.5125,mean accuracy,0.6939664440923494,adjusted qsr
random,26,49.731625,rewards mean,0.68060625,meta-cognitive sensitivity,0.501375,confidence mean,0.475,mean accuracy,0.672270083102493,adjusted qsr
random,27,48.648,rewards mean,0.65630625,meta-cognitive sensitivity,0.4716249999999999,confidence mean,0.4125,mean accuracy,0.6467202216066482,adjusted qsr
random,28,50.172875,rewards mean,0.6685275,meta-cognitive sensitivity,0.44175,confidence mean,0.5625,mean accuracy,0.664415718992454,adjusted qsr
random,29,50.337375,rewards mean,0.69358125,meta-cognitive sensitivity,0.469625,confidence mean,0.5125,mean accuracy,0.6807550005781016,adjusted qsr
random,30,50.30575,rewards mean,0.6861550000000001,meta-cognitive sensitivity,0.52675,confidence mean,0.4625,mean accuracy,0.6804030715272612,adjusted qsr
random,31,48.8825,rewards mean,0.64026,meta-cognitive sensitivity,0.477,confidence mean,0.475,mean accuracy,0.6322482638888889,adjusted qsr
random,32,51.861375,rewards mean,0.6869912499999999,meta-cognitive sensitivity,0.540125,confidence mean,0.5375,mean accuracy,0.6825406525666915,adjusted qsr
random,33,50.661625,rewards mean,0.6684749999999999,meta-cognitive sensitivity,0.5345,confidence mean,0.5125,mean accuracy,0.6652748854643897,adjusted qsr
random,34,48.985,rewards mean,0.66078875,meta-cognitive sensitivity,0.5021249999999999,confidence mean,0.4875,mean accuracy,0.6571649833402748,adjusted qsr
random,35,50.439375000000005,rewards mean,0.6543525000000001,meta-cognitive sensitivity,0.52125,confidence mean,0.5,mean accuracy,0.6474365234375,adjusted qsr
random,36,49.85875,rewards mean,0.68624125,meta-cognitive sensitivity,0.529125,confidence mean,0.4625,mean accuracy,0.6807285577638431,adjusted qsr
random,37,50.583625,rewards mean,0.64209875,meta-cognitive sensitivity,0.450875,confidence mean,0.4875,mean accuracy,0.6339016384548611,adjusted qsr
random,38,51.13875,rewards mean,0.66990875,meta-cognitive sensitivity,0.4818749999999999,confidence mean,0.475,mean accuracy,0.6652633117228186,adjusted qsr
random,39,51.99324999999999,rewards mean,0.69123375,meta-cognitive sensitivity,0.558125,confidence mean,0.5375,mean accuracy,0.6855455186631945,adjusted qsr
random,40,49.64675,rewards mean,0.72699875,meta-cognitive sensitivity,0.4751250000000001,confidence mean,0.4125,mean accuracy,0.72169189453125,adjusted qsr
random,41,53.798,rewards mean,0.6223112500000001,meta-cognitive sensitivity,0.4586249999999999,confidence mean,0.6,mean accuracy,0.6180536755518534,adjusted qsr
random,42,50.617375,rewards mean,0.64859875,meta-cognitive sensitivity,0.5081249999999999,confidence mean,0.525,mean accuracy,0.6410088433159722,adjusted qsr
random,43,50.7955,rewards mean,0.6791075,meta-cognitive sensitivity,0.4935,confidence mean,0.5,mean accuracy,0.6722954644097223,adjusted qsr
random,44,48.563625,rewards mean,0.6510025,meta-cognitive sensitivity,0.517,confidence mean,0.4625,mean accuracy,0.6470663265306122,adjusted qsr
random,45,48.580375,rewards mean,0.6535187500000001,meta-cognitive sensitivity,0.480125,confidence mean,0.375,mean accuracy,0.6496941378592253,adjusted qsr
random,46,52.355,rewards mean,0.65543,meta-cognitive sensitivity,0.4935,confidence mean,0.5625,mean accuracy,0.6485026041666667,adjusted qsr
random,47,49.836375,rewards mean,0.7169049999999999,meta-cognitive sensitivity,0.45375,confidence mean,0.45,mean accuracy,0.7146970012494794,adjusted qsr
random,48,50.449625000000005,rewards mean,0.70155,meta-cognitive sensitivity,0.5254999999999999,confidence mean,0.45,mean accuracy,0.6970803324099724,adjusted qsr
random,49,50.41325,rewards mean,0.7158424999999999,meta-cognitive sensitivity,0.5197499999999999,confidence mean,0.475,mean accuracy,0.7113268698060942,adjusted qsr
random,50,49.13425,rewards mean,0.6907975000000001,meta-cognitive sensitivity,0.47025,confidence mean,0.525,mean accuracy,0.6826307152557718,adjusted qsr
random,51,48.427375,rewards mean,0.65639,meta-cognitive sensitivity,0.5287499999999999,confidence mean,0.5,mean accuracy,0.6483452690972221,adjusted qsr
random,52,46.8695,rewards mean,0.673445,meta-cognitive sensitivity,0.5037499999999999,confidence mean,0.425,mean accuracy,0.667756934849612,adjusted qsr
random,53,47.572625,rewards mean,0.63650125,meta-cognitive sensitivity,0.496125,confidence mean,0.5125,mean accuracy,0.6322508850478966,adjusted qsr
random,54,51.658875,rewards mean,0.64664,meta-cognitive sensitivity,0.56775,confidence mean,0.5125,mean accuracy,0.6395779079861111,adjusted qsr
random,55,50.43125,rewards mean,0.6981425,meta-cognitive sensitivity,0.44625,confidence mean,0.5375,mean accuracy,0.6938074792243767,adjusted qsr
random,56,49.922625,rewards mean,0.6133225,meta-cognitive sensitivity,0.53925,confidence mean,0.525,mean accuracy,0.6002022160664819,adjusted qsr
random,57,51.298875,rewards mean,0.6631525,meta-cognitive sensitivity,0.5005,confidence mean,0.525,mean accuracy,0.6529972299168975,adjusted qsr
random,58,50.864625,rewards mean,0.6992675,meta-cognitive sensitivity,0.5195000000000001,confidence mean,0.5,mean accuracy,0.6884610937680657,adjusted qsr
random,59,46.828875,rewards mean,0.6795325,meta-cognitive sensitivity,0.474,confidence mean,0.4875,mean accuracy,0.6763926488962931,adjusted qsr
random,60,49.064,rewards mean,0.6753450000000001,meta-cognitive sensitivity,0.4529999999999999,confidence mean,0.5375,mean accuracy,0.6705457899305556,adjusted qsr
random,61,49.419875000000005,rewards mean,0.6877375000000001,meta-cognitive sensitivity,0.47925,confidence mean,0.475,mean accuracy,0.6755000578101514,adjusted qsr
random,62,49.7425,rewards mean,0.67835,meta-cognitive sensitivity,0.5015,confidence mean,0.475,mean accuracy,0.6753279883381924,adjusted qsr
random,63,50.632625,rewards mean,0.6745424999999999,meta-cognitive sensitivity,0.489,confidence mean,0.525,mean accuracy,0.6713322573927532,adjusted qsr
